case_id,dimension,value_label,scenario,seed,policy,event_count,gain_fee_pips,mean_applied_fee_pips,lp_fee_revenue_quote_wad,inventory_pnl_quote_wad,lp_net_pnl_quote_wad,realized_adverse_markout_quote_wad,benign_trader_fees_quote_wad,toxic_trader_fees_quote_wad,false_positive_rate_wad,false_negative_rate_wad,detection_latency_steps,toxic_notional_premium_rate_wad,time_above_baseline_rate_wad,fee_oscillation_pips,directionally_correct_toxic_rate_wad,toxic_buy_mean_fee_pips,toxic_sell_mean_fee_pips,correlation_with_volatility_only_wad,hook_gas_per_swap,reactive_callback_latency_steps,applied_callbacks,missing_callbacks,rejected_callbacks,expired_reference_count
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,persistent_informed_selling,503,thetashield,240,500000,818,2856793000000000000,-846231353392763983788,-843374560392763983788,12766465067664649400,592914000000000000,2263879000000000000,100000000000000000,394117647058823529,77,599106417546709991,458333333333333333,1038,605882352941176470,,921,371310935535324813,199973,3,30,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,alternating_toxicity,101,thetashield,240,500000,500,1812000000000000000,-11993082621384828386,-10181082621384828386,12625460016254598900,582500000000000000,1229500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,alternating_toxicity,211,thetashield,240,500000,518,1991232000000000000,3155676648225554633,5146908648225554633,13502536935025368000,669316000000000000,1321916000000000000,89743589743589743,987654320987654320,160,16141429669485011,37500000000000000,996,12345679012345679,500,511,119667270901362370,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,alternating_toxicity,307,thetashield,240,500000,500,1891500000000000000,2810030905830380217,4701530905830380217,12421379654213795300,685000000000000000,1206500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,30,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,alternating_toxicity,401,thetashield,240,500000,500,1797000000000000000,7119104226296832874,8916104226296832874,12309563123095630000,593000000000000000,1204000000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,30,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,alternating_toxicity,503,thetashield,240,500000,500,1728000000000000000,-20574248074808057179,-18846248074808057179,12407949324079492000,549000000000000000,1179000000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,high_volatility_uninformed,101,thetashield,240,500000,500,1835500000000000000,-8713430896764842140,-6877930896764842140,3541269135412691000,1835500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,high_volatility_uninformed,211,thetashield,240,500000,500,1715000000000000000,3123310221706952876,4838310221706952876,3316305263163052300,1715000000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,high_volatility_uninformed,307,thetashield,240,500000,500,1799500000000000000,-993423513002069406,806076486997930594,3822528428225283900,1799500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,high_volatility_uninformed,401,thetashield,240,500000,500,1851500000000000000,1292352978858659902,3143852978858659902,3691556836915568000,1851500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,high_volatility_uninformed,503,thetashield,240,500000,500,1873500000000000000,-9907356168764416295,-8033856168764416295,3431643704316436700,1873500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,toxic_volatility_burst,101,thetashield,240,500000,500,1896500000000000000,-61571617373927859796,-59675117373927859796,5068252440682523900,1528500000000000000,368000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,toxic_volatility_burst,211,thetashield,240,500000,500,1782500000000000000,-214061397937394704761,-212278897937394704761,5238413042384129900,1377000000000000000,405500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,30,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,toxic_volatility_burst,307,thetashield,240,500000,500,1756500000000000000,-95134806004831224200,-93378306004831224200,5696773666967736100,1320000000000000000,436500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,toxic_volatility_burst,401,thetashield,240,500000,500,1771500000000000000,-97056742210835099892,-95285242210835099892,5345402923454028700,1370000000000000000,401500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,toxic_volatility_burst,503,thetashield,240,500000,524,1818091000000000000,-77615113286549489061,-75797022286549489061,5542097655420976000,1390115000000000000,427976000000000000,59782608695652173,928571428571428571,52,60759493670886075,62500000000000000,1374,71428571428571428,549,,27423936990837805,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,neutral_inside_attack,101,thetashield,240,500000,717,2619660000000000000,-813213088993392503193,-810593428993392503193,10697046396970462900,904612000000000000,1715048000000000000,134615384615384615,514705882352941176,89,470167064439140811,333333333333333333,1710,485294117647058823,829,,241252223705544887,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,neutral_inside_attack,211,thetashield,240,500000,749,2660536000000000000,-904466344180943401363,-901805808180943401363,10667647436676473300,913261000000000000,1747275000000000000,148514851485148514,510791366906474820,89,500972762645914396,345833333333333333,2028,489208633093525179,842,,122395326084484649,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,neutral_inside_attack,307,thetashield,240,500000,763,2604410000000000000,-956495464293487159641,-953891054293487159641,10141396481413963800,904302000000000000,1700108000000000000,186274509803921568,514492753623188405,87,478658536585365853,358333333333333333,2542,485507246376811594,869,,227372586099211062,199973,3,30,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,neutral_inside_attack,401,thetashield,240,500000,696,2448870000000000000,-777387938336097426006,-774939068336097426006,9721940627219405300,961625000000000000,1487245000000000000,161904761904761904,548148148148148148,88,463022508038585209,325000000000000000,1782,451851851851851851,788,,337440710982011108,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,neutral_inside_attack,503,thetashield,240,500000,695,2503625000000000000,-935209464150904695539,-932705839150904695539,10830029338300292300,921095000000000000,1582530000000000000,135922330097087378,532846715328467153,86,448799608035276825,325000000000000000,2196,467153284671532846,790,,270191755881391149,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,microtrade_spam,101,thetashield,240,500000,500,413805000000000000,-128919845423495859262,-128506040423495859262,4253198705131986626,29305000000000000,384500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,microtrade_spam,211,thetashield,240,500000,500,424655000000000000,-144252391673995252421,-143827736673995252421,4228086216980861747,63155000000000000,361500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,microtrade_spam,307,thetashield,240,500000,500,410230000000000000,-131061391051462302972,-130651161051462302972,4101328881313288403,79730000000000000,330500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,microtrade_spam,401,thetashield,240,500000,500,393790000000000000,-123496844655066476748,-123103054655066476748,4098834125988340850,40790000000000000,353000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,microtrade_spam,503,thetashield,240,500000,500,378215000000000000,-125294683825491531569,-124916468825491531569,3950227004702269652,60215000000000000,318000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,oversized_observation,101,thetashield,240,500000,500,2937000000000000000,-795009811755054463576,-792072811755054463576,28178928712649406300,1264000000000000000,1673000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,oversized_observation,211,thetashield,240,500000,500,2736500000000000000,-707617577083023720278,-704881077083023720278,24053992080675738700,1150000000000000000,1586500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,oversized_observation,307,thetashield,240,500000,500,2780500000000000000,-710029040121309983776,-707248540121309983776,25605999687717426500,1151500000000000000,1629000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,oversized_observation,401,thetashield,240,500000,500,2849000000000000000,-828947766449098849902,-826098766449098849902,27745565392554965200,1164000000000000000,1685000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,oversized_observation,503,thetashield,240,500000,500,2816500000000000000,-686308241273818832596,-683491741273818832596,25629034357549119100,1273000000000000000,1543500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,conflicting_references,101,thetashield,240,500000,500,1740000000000000000,-1241455105534918860601,-1239715105534918860601,12452760024527599000,551500000000000000,1188500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,conflicting_references,211,thetashield,240,500000,500,1769500000000000000,-1202383551788898870537,-1200614051788898870537,11908117689081175700,619500000000000000,1150000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,conflicting_references,307,thetashield,240,500000,500,1778000000000000000,-1541504094439101245909,-1539726094439101245909,11732435377324352600,634000000000000000,1144000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,conflicting_references,401,thetashield,240,500000,500,1700500000000000000,-1504700616309213670721,-1503000116309213670721,12260279672602795500,531000000000000000,1169500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,conflicting_references,503,thetashield,240,500000,500,1784000000000000000,-1374907224336934709678,-1373123224336934709678,12134896611348964900,625500000000000000,1158500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,stale_references,101,thetashield,240,500000,590,2180432000000000000,-781042892581958854082,-778862460581958854082,12906882229068821000,707990000000000000,1472442000000000000,130952380952380952,769230769230769230,146,227197346600331674,195833333333333333,4176,230769230769230769,,610,152641011972083784,199973,3,19,0,0,80
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,stale_references,211,thetashield,240,500000,639,2156415000000000000,-793591663476375659172,-791435248476375659172,12220813222208131000,592399000000000000,1564016000000000000,77922077922077922,711656441717791411,135,276412246658042259,220833333333333333,7712,288343558282208588,,682,232872156952493694,199973,3,19,0,0,80
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,stale_references,307,thetashield,240,500000,574,2163719000000000000,-924032535297686134133,-921868816297686134133,13749566757495666200,558447000000000000,1605272000000000000,29411764705882352,854651162790697674,162,168252759802055576,112500000000000000,5474,145348837209302325,,596,211716373869522611,199973,3,19,0,0,80
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,stale_references,401,thetashield,240,500000,616,2254940000000000000,-828398052711417292508,-826143112711417292508,13509041265090411300,565365000000000000,1689575000000000000,40000000000000000,751515151515151515,149,252734375000000000,183333333333333333,4970,248484848484848484,,658,211040530253474229,199973,3,19,0,0,80
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,stale_references,503,thetashield,240,500000,716,2487525000000000000,-850152863870042070297,-847665338870042070297,13400630864006307300,511190000000000000,1976335000000000000,88235294117647058,633720930232558139,115,361619307123394316,287500000000000000,11860,366279069767441860,,774,342075529654083293,199973,3,19,0,0,80
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,missing_callbacks,101,thetashield,240,500000,631,2306979000000000000,-1486173427053148230682,-1483866448053148230682,12893120048931199200,644989000000000000,1661990000000000000,100000000000000000,681250000000000000,115,316400000000000000,245833333333333333,6514,318750000000000000,669,,128133321094058145,199973,3,14,15,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,missing_callbacks,211,thetashield,240,500000,673,2358443000000000000,-1336232742270705951058,-1333874299270705951058,12607549366075492400,570561000000000000,1787882000000000000,148648648648648648,608433734939759036,83,422609400324149108,316666666666666666,8414,391566265060240963,710,,113775609060649279,199973,3,14,15,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,missing_callbacks,307,thetashield,240,500000,709,2511011000000000000,-1338786878181049604603,-1336275867181049604603,12344974743449746200,568196000000000000,1942815000000000000,52631578947368421,615853658536585365,101,403719008264462809,279166666666666666,11265,384146341463414634,787,,124954806598345410,199973,3,15,15,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,missing_callbacks,401,thetashield,240,500000,757,2835364000000000000,-1763189808243461391317,-1760354444243461391317,14348373283483731400,564423000000000000,2270941000000000000,98360655737704918,581005586592178770,87,422714078374455732,337500000000000000,10614,418994413407821229,819,,110625600161009447,199973,3,14,15,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,missing_callbacks,503,thetashield,240,500000,691,2567266000000000000,-1659961564293330125615,-1657394298293330125615,13487063234870631000,653528000000000000,1913738000000000000,120000000000000000,581818181818181818,86,398617511520737327,325000000000000000,8438,418181818181818181,747,,224277343507832473,199973,3,14,15,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,replayed_callbacks,101,thetashield,240,500000,769,2709829000000000000,-1314520572075256994151,-1311810743075256994151,12429067274290671500,626030000000000000,2083799000000000000,141025641025641025,462962962962962962,98,548400498545907769,408333333333333333,2600,537037037037037037,853,,307549973046706232,199973,3,29,0,29,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,replayed_callbacks,211,thetashield,240,500000,849,3116886000000000000,-1810083693835864954123,-1806966807835864954123,14142799301427991600,561521000000000000,2555365000000000000,64516129032258064,415730337078651685,85,558351568198395331,450000000000000000,2050,584269662921348314,954,,289043316904412810,199973,3,29,0,29,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,replayed_callbacks,307,thetashield,240,500000,860,3073379000000000000,-1938843847697006634959,-1935770468697006634959,13533453455334533200,605854000000000000,2467525000000000000,166666666666666666,373563218390804597,71,616292348686714883,500000000000000000,2624,626436781609195402,949,,566473985423630705,199973,3,29,0,29,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,replayed_callbacks,401,thetashield,240,500000,796,2851873000000000000,-1599690990576296873437,-1596839117576296873437,12944116069441159400,681935000000000000,2169938000000000000,140845070422535211,461538461538461538,100,544534412955465587,420833333333333333,3556,538461538461538461,878,,186813551133424749,199973,3,29,0,29,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,replayed_callbacks,503,thetashield,240,500000,707,2492834000000000000,-1408098700385646655641,-1405605866385646655641,12151992461519923400,716570000000000000,1776264000000000000,168831168831168831,490797546012269938,105,498933901918976545,400000000000000000,3542,509202453987730061,759,,229043143719680054,199973,3,29,0,29,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,out_of_order_callbacks,101,thetashield,240,500000,647,2359320000000000000,-1444575399962349452273,-1442216079962349452273,12817824738178246100,730174000000000000,1629146000000000000,162162162162162162,722891566265060240,101,276456111566858080,241666666666666666,6164,277108433734939759,667,,104573926553087631,199973,3,14,1,14,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,out_of_order_callbacks,211,thetashield,240,500000,684,2512914000000000000,-1585100034547864341748,-1582587120547864341748,13098504090985039600,608891000000000000,1904023000000000000,70422535211267605,656804733727810650,84,363564041368337311,262500000000000000,6902,343195266272189349,737,,92234429263070024,199973,3,14,1,14,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,out_of_order_callbacks,307,thetashield,240,500000,652,2434733000000000000,-1552534394456658061865,-1550099661456658061865,12977109129771090000,688338000000000000,1746395000000000000,120000000000000000,648484848484848484,98,348782403770620581,279166666666666666,7700,351515151515151515,688,,198516593188984073,199973,3,14,1,14,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,out_of_order_callbacks,401,thetashield,240,500000,698,2442626000000000000,-1515026030088871493991,-1512583404088871493991,13154995461549953300,594337000000000000,1848289000000000000,161764705882352941,593023255813953488,82,391768895924020577,337500000000000000,8252,406976744186046511,736,,290053408152578897,199973,3,14,1,14,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,out_of_order_callbacks,503,thetashield,240,500000,673,2438789000000000000,-1208106652016591929759,-1205667863016591929759,13034807120348069900,591157000000000000,1847632000000000000,92105263157894736,640243902439024390,99,354460093896713615,275000000000000000,7600,359756097560975609,727,,164107687196005138,199973,3,14,1,14,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,fee_oscillation,101,thetashield,240,500000,500,1811000000000000000,-9583188992621483584,-7772188992621483584,8715646837156467500,1142000000000000000,669000000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,fee_oscillation,211,thetashield,240,500000,500,1791500000000000000,-30533105536693599506,-28741605536693599506,8070351260703511800,1201000000000000000,590500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,fee_oscillation,307,thetashield,240,500000,500,1834500000000000000,-13739385915166154619,-11904885915166154619,8680665506806654200,1187000000000000000,647500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,fee_oscillation,401,thetashield,240,500000,500,1773000000000000000,-3487568560294564699,-1714568560294564699,8222640552226404700,1185500000000000000,587500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
persistence_n_of_k__5-of-7,persistence_n_of_k,5-of-7,fee_oscillation,503,thetashield,240,500000,500,1796000000000000000,-16332946944044042319,-14536946944044042319,8643284176432840900,1152500000000000000,643500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,benign_noise,101,thetashield,240,500000,500,1803500000000000000,721846119924357661,2525346119924357661,303998643039986400,1803500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,benign_noise,211,thetashield,240,500000,500,1701000000000000000,-221726498122391316,1479273501877608684,312406383124063800,1701000000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,benign_noise,307,thetashield,240,500000,500,1894500000000000000,339556708906328166,2234056708906328166,345604203456042000,1894500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,benign_noise,401,thetashield,240,500000,500,1761500000000000000,2024857297790390868,3786357297790390868,296099012960990100,1761500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,benign_noise,503,thetashield,240,500000,500,1796000000000000000,-36063149345088935,1759936850654911065,283901092839010900,1796000000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,persistent_informed_buying,101,thetashield,240,500000,737,2638761000000000000,-1403436187671588794612,-1400797426671588794612,13449867514498673800,587099000000000000,2051662000000000000,149253731343283582,416184971098265895,85,585060617911615174,462500000000000000,2578,583815028901734104,800,,384060043939155546,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,persistent_informed_buying,211,thetashield,240,500000,602,2081280000000000000,-1468719876115384226588,-1466638596115384226588,12595649675956495500,552392000000000000,1528888000000000000,105263157894736842,713414634146341463,128,296648738105088953,229166666666666666,1988,286585365853658536,628,,218004330912922703,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,persistent_informed_buying,307,thetashield,240,500000,703,2534202000000000000,-1542416528252347810730,-1539882326252347810730,12952515009525148800,630645000000000000,1903557000000000000,205479452054794520,467065868263473053,87,534333070244672454,433333333333333333,3450,532934131736526946,746,,453092218697979470,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,persistent_informed_buying,401,thetashield,240,500000,784,2828860000000000000,-1800132614311520963865,-1797303754311520963865,13813327948133278100,506189000000000000,2322671000000000000,142857142857142857,451977401129943502,96,561364479050797182,441666666666666666,1560,548022598870056497,853,,258659500593293953,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,persistent_informed_buying,503,thetashield,240,500000,751,2583854000000000000,-1009561284284457480533,-1006977430284457480533,12489863754898636300,567735000000000000,2016119000000000000,98591549295774647,485207100591715976,102,517753922378199834,391666666666666666,1229,514792899408284023,829,,364843309544435735,199973,3,30,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,persistent_informed_selling,101,thetashield,240,500000,802,3017451000000000000,-928020946798084034472,-925003495798084034472,14011493050114929100,589598000000000000,2427853000000000000,126984126984126984,435028248587570621,86,594063079777365491,450000000000000000,2596,564971751412429378,,880,409534854729870462,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,persistent_informed_selling,211,thetashield,240,500000,677,2324391000000000000,-665457841053154746697,-663133450053154746697,12426331494263313700,577741000000000000,1746650000000000000,178082191780821917,508982035928143712,104,505210504376823676,395833333333333333,3067,491017964071856287,,722,268048528122703797,199973,3,30,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,persistent_informed_selling,307,thetashield,240,500000,698,2540116000000000000,-918501767733925328493,-915961651733925328493,13814969678149695400,572916000000000000,1967200000000000000,123076923076923076,514285714285714285,106,476027397260273972,387500000000000000,3318,485714285714285714,,745,199835642227949850,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,persistent_informed_selling,401,thetashield,240,500000,658,2348154000000000000,-821623823931582272459,-819275669931582272459,12778864447788643200,668933000000000000,1679221000000000000,197183098591549295,585798816568047337,103,400407331975560081,350000000000000000,2256,414201183431952662,,690,90504669844878614,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,persistent_informed_selling,503,thetashield,240,500000,720,2526954000000000000,-846231353392763983788,-843704399392763983788,12766465067664649400,565162000000000000,1961792000000000000,71428571428571428,470588235294117647,95,529244516653127538,395833333333333333,709,529411764705882352,,794,294594964981009452,199973,3,30,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,alternating_toxicity,101,thetashield,240,500000,500,1812000000000000000,-11993082621384828386,-10181082621384828386,12625460016254598900,582500000000000000,1229500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,alternating_toxicity,211,thetashield,240,500000,500,1924500000000000000,3155676648225554633,5080176648225554633,13502536935025368000,623500000000000000,1301000000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,alternating_toxicity,307,thetashield,240,500000,500,1891500000000000000,2810030905830380217,4701530905830380217,12421379654213795300,685000000000000000,1206500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,30,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,alternating_toxicity,401,thetashield,240,500000,500,1797000000000000000,7119104226296832874,8916104226296832874,12309563123095630000,593000000000000000,1204000000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,30,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,alternating_toxicity,503,thetashield,240,500000,500,1728000000000000000,-20574248074808057179,-18846248074808057179,12407949324079492000,549000000000000000,1179000000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,high_volatility_uninformed,101,thetashield,240,500000,500,1835500000000000000,-8713430896764842140,-6877930896764842140,3541269135412691000,1835500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,high_volatility_uninformed,211,thetashield,240,500000,500,1715000000000000000,3123310221706952876,4838310221706952876,3316305263163052300,1715000000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,high_volatility_uninformed,307,thetashield,240,500000,500,1799500000000000000,-993423513002069406,806076486997930594,3822528428225283900,1799500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,high_volatility_uninformed,401,thetashield,240,500000,500,1851500000000000000,1292352978858659902,3143852978858659902,3691556836915568000,1851500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,high_volatility_uninformed,503,thetashield,240,500000,500,1873500000000000000,-9907356168764416295,-8033856168764416295,3431643704316436700,1873500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,toxic_volatility_burst,101,thetashield,240,500000,500,1896500000000000000,-61571617373927859796,-59675117373927859796,5068252440682523900,1528500000000000000,368000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,toxic_volatility_burst,211,thetashield,240,500000,500,1782500000000000000,-214061397937394704761,-212278897937394704761,5238413042384129900,1377000000000000000,405500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,30,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,toxic_volatility_burst,307,thetashield,240,500000,500,1756500000000000000,-95134806004831224200,-93378306004831224200,5696773666967736100,1320000000000000000,436500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,toxic_volatility_burst,401,thetashield,240,500000,500,1771500000000000000,-97056742210835099892,-95285242210835099892,5345402923454028700,1370000000000000000,401500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,toxic_volatility_burst,503,thetashield,240,500000,500,1740500000000000000,-77615113286549489061,-75874613286549489061,5542097655420976000,1345500000000000000,395000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,neutral_inside_attack,101,thetashield,240,500000,641,2352436000000000000,-813213088993392503193,-810860652993392503193,10697046396970462900,867942000000000000,1484494000000000000,134615384615384615,580882352941176470,98,406205250596658711,295833333333333333,1282,419117647058823529,716,,145957754713693998,199973,3,29,0,0,0
