scenario,seed,policy,event_count,gain_fee_pips,mean_applied_fee_pips,lp_fee_revenue_quote_wad,inventory_pnl_quote_wad,lp_net_pnl_quote_wad,realized_adverse_markout_quote_wad,benign_trader_fees_quote_wad,toxic_trader_fees_quote_wad,false_positive_rate_wad,false_negative_rate_wad,detection_latency_steps,toxic_notional_premium_rate_wad,time_above_baseline_rate_wad,fee_oscillation_pips,directionally_correct_toxic_rate_wad,toxic_buy_mean_fee_pips,toxic_sell_mean_fee_pips,correlation_with_volatility_only_wad,hook_gas_per_swap,reactive_callback_latency_steps,applied_callbacks,missing_callbacks,rejected_callbacks,expired_reference_count
oversized_observation,101,thetashield,240,500000,500,2937000000000000000,-795009811755054463576,-792072811755054463576,28178928712649406300,1264000000000000000,1673000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,3,29,0,0,0
oversized_observation,211,fixed_fee,240,0,500,2736500000000000000,-707617577083023720278,-704881077083023720278,24053992080675738700,1150000000000000000,1586500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,,0,0,0,0
oversized_observation,211,volatility_only,240,200000,885,4951262000000000000,-707617577083023720278,-702666315083023720278,24053992080675738700,1883190000000000000,3068072000000000000,735849056603773584,0,0,1000000000000000000,825000000000000000,2014,0,,987,1000000000000000000,80253,3,30,0,0,0
oversized_observation,211,raw_positive_markout,240,100000,672,4100480000000000000,-707617577083023720278,-703517097083023720278,24053992080675738700,1405128000000000000,2695352000000000000,433962264150943396,24691358024691358,3,995902930980144973,616666666666666666,3986,975308641975308641,,789,581676733642028480,80253,3,29,0,0,0
oversized_observation,211,dead_band_no_persistence,240,350000,500,2736500000000000000,-707617577083023720278,-704881077083023720278,24053992080675738700,1150000000000000000,1586500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,3,29,0,0,0
oversized_observation,211,thetashield,240,500000,500,2736500000000000000,-707617577083023720278,-704881077083023720278,24053992080675738700,1150000000000000000,1586500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,3,29,0,0,0
oversized_observation,307,fixed_fee,240,0,500,2780500000000000000,-710029040121309983776,-707248540121309983776,25605999687717426500,1151500000000000000,1629000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,,0,0,0,0
oversized_observation,307,volatility_only,240,200000,890,5301185000000000000,-710029040121309983776,-704727855121309983776,25605999687717426500,1909968000000000000,3391217000000000000,730769230769230769,0,0,1000000000000000000,825000000000000000,1736,0,,1000,1000000000000000000,80253,3,30,0,0,0
oversized_observation,307,raw_positive_markout,240,100000,676,4144507000000000000,-710029040121309983776,-705884533121309983776,25605999687717426500,1349214000000000000,2795293000000000000,346153846153846153,71428571428571428,12,966850828729281767,550000000000000000,5148,928571428571428571,,831,543742747770281046,80253,3,29,0,0,0
oversized_observation,307,dead_band_no_persistence,240,350000,547,2941105000000000000,-710029040121309983776,-707087935121309983776,25605999687717426500,1225143000000000000,1715962000000000000,115384615384615384,738095238095238095,48,98219766728054020,166666666666666666,3324,261904761904761904,,569,270186797082913642,80253,3,29,0,0,0
oversized_observation,307,thetashield,240,500000,500,2780500000000000000,-710029040121309983776,-707248540121309983776,25605999687717426500,1151500000000000000,1629000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,3,29,0,0,0
oversized_observation,401,fixed_fee,240,0,500,2849000000000000000,-828947766449098849902,-826098766449098849902,27745565392554965200,1164000000000000000,1685000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,,0,0,0,0
oversized_observation,401,volatility_only,240,200000,903,5429451000000000000,-828947766449098849902,-823518315449098849902,27745565392554965200,1973472000000000000,3455979000000000000,714285714285714285,0,0,1000000000000000000,825000000000000000,2142,0,,984,1000000000000000000,80253,3,30,0,0,0
oversized_observation,401,raw_positive_markout,240,100000,694,4311726000000000000,-828947766449098849902,-824636040449098849902,27745565392554965200,1389228000000000000,2922498000000000000,421768707482993197,96774193548387096,9,962611275964391691,608333333333333333,4508,903225806451612903,,857,534191934336840841,80253,3,29,0,0,0
oversized_observation,401,dead_band_no_persistence,240,350000,571,3130583000000000000,-828947766449098849902,-825817183449098849902,27745565392554965200,1258766000000000000,1871817000000000000,108843537414965986,645161290322580645,83,150148367952522255,204166666666666666,2766,354838709677419354,,628,309948207564998676,80253,3,29,0,0,0
oversized_observation,401,thetashield,240,500000,500,2849000000000000000,-828947766449098849902,-826098766449098849902,27745565392554965200,1164000000000000000,1685000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,3,29,0,0,0
oversized_observation,503,fixed_fee,240,0,500,2816500000000000000,-686308241273818832596,-683491741273818832596,25629034357549119100,1273000000000000000,1543500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,,0,0,0,0
oversized_observation,503,volatility_only,240,200000,871,5157157000000000000,-686308241273818832596,-681151084273818832596,25629034357549119100,2090986000000000000,3066171000000000000,746987951807228915,0,0,1000000000000000000,825000000000000000,2128,0,,979,1000000000000000000,80253,3,30,0,0,0
oversized_observation,503,raw_positive_markout,240,100000,652,3776866000000000000,-686308241273818832596,-682531375273818832596,25629034357549119100,1494235000000000000,2282631000000000000,349397590361445783,81081081081081081,10,982831227729186912,525000000000000000,3806,918918918918918918,,801,523265316860512335,80253,3,29,0,0,0
oversized_observation,503,dead_band_no_persistence,240,350000,534,2939456000000000000,-686308241273818832596,-683368785273818832596,25629034357549119100,1299222000000000000,1640234000000000000,30120481927710843,783783783783783783,65,78717201166180758,87500000000000000,1798,216216216216216216,,584,181545588369240402,80253,3,29,0,0,0
oversized_observation,503,thetashield,240,500000,500,2816500000000000000,-686308241273818832596,-683491741273818832596,25629034357549119100,1273000000000000000,1543500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,3,29,0,0,0
conflicting_references,101,fixed_fee,240,0,500,1740000000000000000,-1241455105534918860601,-1239715105534918860601,12452760024527599000,551500000000000000,1188500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
conflicting_references,101,volatility_only,240,200000,858,2984770000000000000,-1241455105534918860601,-1238470335534918860601,12452760024527599000,785067000000000000,2199703000000000000,506666666666666666,30303030303030303,10,976020193521245267,825000000000000000,3538,0,926,,1000000000000000000,80253,3,30,0,0,0
conflicting_references,101,raw_positive_markout,240,100000,833,2898122000000000000,-1241455105534918860601,-1238556983534918860601,12452760024527599000,679118000000000000,2219004000000000000,280000000000000000,18181818181818181,4,980227177114009255,762500000000000000,2774,981818181818181818,932,,672690746484938496,80253,3,29,0,0,0
conflicting_references,101,dead_band_no_persistence,240,350000,500,1740000000000000000,-1241455105534918860601,-1239715105534918860601,12452760024527599000,551500000000000000,1188500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,3,29,0,0,0
conflicting_references,101,thetashield,240,500000,500,1740000000000000000,-1241455105534918860601,-1239715105534918860601,12452760024527599000,551500000000000000,1188500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,3,29,0,0,0
conflicting_references,211,fixed_fee,240,0,500,1769500000000000000,-1202383551788898870537,-1200614051788898870537,11908117689081175700,619500000000000000,1150000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
conflicting_references,211,volatility_only,240,200000,888,3151131000000000000,-1202383551788898870537,-1199232420788898870537,11908117689081175700,971832000000000000,2179299000000000000,590361445783132530,50955414012738853,10,951304347826086956,825000000000000000,2410,0,948,,1000000000000000000,80253,3,30,0,0,0
conflicting_references,211,raw_positive_markout,240,100000,815,2892151000000000000,-1202383551788898870537,-1199491400788898870537,11908117689081175700,792739000000000000,2099412000000000000,301204819277108433,50955414012738853,10,951304347826086956,725000000000000000,2514,949044585987261146,913,,723956456348370071,80253,3,29,0,0,0
conflicting_references,211,dead_band_no_persistence,240,350000,500,1769500000000000000,-1202383551788898870537,-1200614051788898870537,11908117689081175700,619500000000000000,1150000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,3,29,0,0,0
conflicting_references,211,thetashield,240,500000,500,1769500000000000000,-1202383551788898870537,-1200614051788898870537,11908117689081175700,619500000000000000,1150000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,3,29,0,0,0
conflicting_references,307,fixed_fee,240,0,500,1778000000000000000,-1541504094439101245909,-1539726094439101245909,11732435377324352600,634000000000000000,1144000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
conflicting_references,307,volatility_only,240,200000,881,3100147000000000000,-1541504094439101245909,-1538403947439101245909,11732435377324352600,945327000000000000,2154820000000000000,575000000000000000,50000000000000000,10,951048951048951048,825000000000000000,1782,0,940,,1000000000000000000,80253,3,30,0,0,0
conflicting_references,307,raw_positive_markout,240,100000,811,2849554000000000000,-1541504094439101245909,-1538654540439101245909,11732435377324352600,785050000000000000,2064504000000000000,287500000000000000,25000000000000000,6,971153846153846153,745833333333333333,2768,975000000000000000,904,,684672156452363564,80253,3,29,0,0,0
conflicting_references,307,dead_band_no_persistence,240,350000,500,1778000000000000000,-1541504094439101245909,-1539726094439101245909,11732435377324352600,634000000000000000,1144000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,3,29,0,0,0
conflicting_references,307,thetashield,240,500000,500,1778000000000000000,-1541504094439101245909,-1539726094439101245909,11732435377324352600,634000000000000000,1144000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,3,29,0,0,0
conflicting_references,401,fixed_fee,240,0,500,1700500000000000000,-1504700616309213670721,-1503000116309213670721,12260279672602795500,531000000000000000,1169500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
conflicting_references,401,volatility_only,240,200000,868,2963407000000000000,-1504700616309213670721,-1501737209309213670721,12260279672602795500,777591000000000000,2185816000000000000,534246575342465753,47904191616766467,10,964514749893116716,825000000000000000,2744,0,928,,1000000000000000000,80253,3,30,0,0,0
conflicting_references,401,raw_positive_markout,240,100000,838,2870552000000000000,-1504700616309213670721,-1501830064309213670721,12260279672602795500,670539000000000000,2200013000000000000,273972602739726027,47904191616766467,10,964514749893116716,745833333333333333,2354,952095808383233532,931,,752185165072168926,80253,3,29,0,0,0
conflicting_references,401,dead_band_no_persistence,240,350000,500,1700500000000000000,-1504700616309213670721,-1503000116309213670721,12260279672602795500,531000000000000000,1169500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,3,29,0,0,0
conflicting_references,401,thetashield,240,500000,500,1700500000000000000,-1504700616309213670721,-1503000116309213670721,12260279672602795500,531000000000000000,1169500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,3,29,0,0,0
conflicting_references,503,fixed_fee,240,0,500,1784000000000000000,-1374907224336934709678,-1373123224336934709678,12134896611348964900,625500000000000000,1158500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
conflicting_references,503,volatility_only,240,200000,882,3146815000000000000,-1374907224336934709678,-1371760409336934709678,12134896611348964900,976734000000000000,2170081000000000000,592592592592592592,56603773584905660,10,945187742770824341,825000000000000000,2156,0,936,,1000000000000000000,80253,3,30,0,0,0
conflicting_references,503,raw_positive_markout,240,100000,819,2900804000000000000,-1374907224336934709678,-1372006420336934709678,12134896611348964900,794046000000000000,2106758000000000000,320987654320987654,50314465408805031,7,953388001726370306,737500000000000000,3182,949685534591194968,912,,677913168749181667,80253,3,29,0,0,0
conflicting_references,503,dead_band_no_persistence,240,350000,500,1784000000000000000,-1374907224336934709678,-1373123224336934709678,12134896611348964900,625500000000000000,1158500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,3,29,0,0,0
conflicting_references,503,thetashield,240,500000,500,1784000000000000000,-1374907224336934709678,-1373123224336934709678,12134896611348964900,625500000000000000,1158500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,3,29,0,0,0
stale_references,101,fixed_fee,240,0,500,1837500000000000000,-781042892581958854082,-779205392581958854082,12906882229068821000,631500000000000000,1206000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,,0,0,0,0
stale_references,101,volatility_only,240,200000,811,2976496000000000000,-781042892581958854082,-778066396581958854082,12906882229068821000,914415000000000000,2062081000000000000,464285714285714285,198717948717948717,29,774461028192371475,683333333333333333,28392,0,,868,1000000000000000000,80253,3,20,0,0,80
stale_references,101,raw_positive_markout,240,100000,778,2863318000000000000,-781042892581958854082,-778179574581958854082,12906882229068821000,808133000000000000,2055185000000000000,380952380952380952,153846153846153846,0,843698175787728026,683333333333333333,12312,846153846153846153,,858,381197895466811391,80253,3,19,0,0,80
stale_references,101,dead_band_no_persistence,240,350000,664,2447130000000000000,-781042892581958854082,-778595762581958854082,12906882229068821000,740456000000000000,1706674000000000000,190476190476190476,487179487179487179,62,497097844112769485,400000000000000000,6622,512820512820512820,,714,330884469037794613,80253,3,19,0,0,80
stale_references,101,thetashield,240,500000,638,2334279000000000000,-781042892581958854082,-778708613581958854082,12906882229068821000,716222000000000000,1618057000000000000,154761904761904761,647435897435897435,121,337064676616915422,283333333333333333,6398,352564102564102564,,678,280419567413602819,80253,3,19,0,0,80
stale_references,211,fixed_fee,240,0,500,1709500000000000000,-793591663476375659172,-791882163476375659172,12220813222208131000,550000000000000000,1159500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,,0,0,0,0
stale_references,211,volatility_only,240,200000,818,2812797000000000000,-793591663476375659172,-790778866476375659172,12220813222208131000,781940000000000000,2030857000000000000,441558441558441558,202453987730061349,30,803363518758085381,683333333333333333,28814,0,,872,1000000000000000000,80253,3,20,0,0,80
stale_references,211,raw_positive_markout,240,100000,757,2545852000000000000,-793591663476375659172,-791045811476375659172,12220813222208131000,633915000000000000,1911937000000000000,194805194805194805,233128834355828220,9,736093143596377749,583333333333333333,13412,766871165644171779,,839,403964791918482554,80253,3,19,0,0,80
stale_references,211,dead_band_no_persistence,240,350000,695,2345073000000000000,-793591663476375659172,-791246590476375659172,12220813222208131000,609060000000000000,1736013000000000000,129870129870129870,447852760736196319,63,527382492453643811,416666666666666666,10578,552147239263803680,,760,402216535296986797,80253,3,19,0,0,80
stale_references,211,thetashield,240,500000,670,2268589000000000000,-793591663476375659172,-791323074476375659172,12220813222208131000,607507000000000000,1661082000000000000,103896103896103896,631901840490797546,105,360068995256576110,283333333333333333,9706,368098159509202453,,722,283409438891111522,80253,3,19,0,0,80
stale_references,307,fixed_fee,240,0,500,1844000000000000000,-924032535297686134133,-922188535297686134133,13749566757495666200,530500000000000000,1313500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,,0,0,0,0
stale_references,307,volatility_only,240,200000,806,2990825000000000000,-924032535297686134133,-921041710297686134133,13749566757495666200,761800000000000000,2229025000000000000,470588235294117647,232558139534883720,30,769699276741530262,683333333333333333,27944,0,,846,1000000000000000000,80253,3,20,0,0,80
stale_references,307,raw_positive_markout,240,100000,767,2836455000000000000,-924032535297686134133,-921196080297686134133,13749566757495666200,644255000000000000,2192200000000000000,235294117647058823,220930232558139534,6,780738484963837076,625000000000000000,14068,779069767441860465,,832,410131422893735233,80253,3,19,0,0,80
stale_references,307,dead_band_no_persistence,240,350000,681,2529977000000000000,-924032535297686134133,-921502558297686134133,13749566757495666200,612369000000000000,1917608000000000000,176470588235294117,511627906976744186,42,499809668823753330,400000000000000000,11146,488372093023255813,,722,376812086486308830,80253,3,19,0,0,80
stale_references,307,thetashield,240,500000,627,2367219000000000000,-924032535297686134133,-921665316297686134133,13749566757495666200,571947000000000000,1795272000000000000,58823529411764705,674418604651162790,125,354396650171298058,250000000000000000,8778,325581395348837209,,663,266815271415059734,80253,3,19,0,0,80
stale_references,401,fixed_fee,240,0,500,1819000000000000000,-828398052711417292508,-826579052711417292508,13509041265090411300,539000000000000000,1280000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,,0,0,0,0
stale_references,401,volatility_only,240,200000,807,2941577000000000000,-828398052711417292508,-825456475711417292508,13509041265090411300,720967000000000000,2220610000000000000,400000000000000000,187878787878787878,30,817187500000000000,683333333333333333,28036,0,,865,1000000000000000000,80253,3,20,0,0,80
stale_references,401,raw_positive_markout,240,100000,769,2807509000000000000,-828398052711417292508,-825590543711417292508,13509041265090411300,631646000000000000,2175863000000000000,200000000000000000,218181818181818181,17,779296875000000000,600000000000000000,11732,781818181818181818,,852,429504391067022894,80253,3,19,0,0,80
stale_references,401,dead_band_no_persistence,240,350000,690,2526120000000000000,-828398052711417292508,-825871932711417292508,13509041265090411300,598704000000000000,1927416000000000000,133333333333333333,436363636363636363,57,582421875000000000,429166666666666666,8296,563636363636363636,,752,295827161278476365,80253,3,19,0,0,80
stale_references,401,thetashield,240,500000,669,2456238000000000000,-828398052711417292508,-825941814711417292508,13509041265090411300,591804000000000000,1864434000000000000,80000000000000000,587878787878787878,108,426953125000000000,308333333333333333,7494,412121212121212121,,726,237549018054624693,80253,3,19,0,0,80
stale_references,503,fixed_fee,240,0,500,1750500000000000000,-850152863870042070297,-848402363870042070297,13400630864006307300,466000000000000000,1284500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,80253,,0,0,0,0
stale_references,503,volatility_only,240,200000,769,2720827000000000000,-850152863870042070297,-847432036870042070297,13400630864006307300,616703000000000000,2104124000000000000,382352941176470588,197674418604651162,29,811599844297391981,683333333333333333,24432,0,,815,1000000000000000000,80253,3,20,0,0,80
stale_references,503,raw_positive_markout,240,100000,803,2801701000000000000,-850152863870042070297,-847351162870042070297,13400630864006307300,515775000000000000,2285926000000000000,161764705882352941,168604651162790697,13,823666796418840015,641666666666666666,14376,831395348837209302,,892,473727282605126876,80253,3,19,0,0,80
stale_references,503,dead_band_no_persistence,240,350000,781,2738520000000000000,-850152863870042070297,-847414343870042070297,13400630864006307300,515423000000000000,2223097000000000000,132352941176470588,343023255813953488,53,664850136239782016,508333333333333333,14184,656976744186046511,,859,288580046541713855,80253,3,19,0,0,80
stale_references,503,thetashield,240,500000,782,2707582000000000000,-850152863870042070297,-847445281870042070297,13400630864006307300,527510000000000000,2180072000000000000,132352941176470588,529069767441860465,89,467107824056052938,375000000000000000,14870,470930232558139534,,852,276534878889039824,80253,3,19,0,0,80
missing_callbacks,101,fixed_fee,240,0,500,1826500000000000000,-1486173427053148230682,-1484346927053148230682,12893120048931199200,576500000000000000,1250000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
missing_callbacks,101,volatility_only,240,200000,750,2781217000000000000,-1486173427053148230682,-1483392210053148230682,12893120048931199200,748354000000000000,2032863000000000000,287500000000000000,318750000000000000,18,686400000000000000,550000000000000000,22736,0,809,,1000000000000000000,80253,3,15,15,0,0
missing_callbacks,101,raw_positive_markout,240,100000,714,2641059000000000000,-1486173427053148230682,-1483532368053148230682,12893120048931199200,664884000000000000,1976175000000000000,262500000000000000,306250000000000000,0,693200000000000000,550000000000000000,10058,693750000000000000,784,,341034327753613672,80253,3,14,15,0,0
missing_callbacks,101,dead_band_no_persistence,240,350000,658,2410498000000000000,-1486173427053148230682,-1483762929053148230682,12893120048931199200,636737000000000000,1773761000000000000,112500000000000000,512500000000000000,51,489600000000000000,362500000000000000,7804,487500000000000000,713,,277064897643435495,80253,3,14,15,0,0
missing_callbacks,101,thetashield,240,500000,671,2456877000000000000,-1486173427053148230682,-1483716550053148230682,12893120048931199200,659805000000000000,1797072000000000000,125000000000000000,575000000000000000,88,423600000000000000,325000000000000000,8522,425000000000000000,723,,166468672473962462,80253,3,14,15,0,0
missing_callbacks,211,fixed_fee,240,0,500,1715000000000000000,-1336232742270705951058,-1334517742270705951058,12607549366075492400,481000000000000000,1234000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
missing_callbacks,211,volatility_only,240,200000,734,2524301000000000000,-1336232742270705951058,-1333708441270705951058,12607549366075492400,626556000000000000,1897745000000000000,351351351351351351,361445783132530120,18,635737439222042139,550000000000000000,21344,0,770,,1000000000000000000,80253,3,15,15,0,0
missing_callbacks,211,raw_positive_markout,240,100000,722,2523102000000000000,-1336232742270705951058,-1333709640270705951058,12607549366075492400,569988000000000000,1953114000000000000,270270270270270270,343373493975903614,0,690842787682333873,537500000000000000,9896,656626506024096385,780,,248492312954859498,80253,3,14,15,0,0
missing_callbacks,211,dead_band_no_persistence,240,350000,678,2369300000000000000,-1336232742270705951058,-1333863442270705951058,12607549366075492400,555580000000000000,1813720000000000000,162162162162162162,500000000000000000,41,522690437601296596,395833333333333333,8228,500000000000000000,725,,195603131706270425,80253,3,14,15,0,0
missing_callbacks,211,thetashield,240,500000,695,2444951000000000000,-1336232742270705951058,-1333787791270705951058,12607549366075492400,570561000000000000,1874390000000000000,148648648648648648,548192771084337349,66,488249594813614262,358333333333333333,9482,451807228915662650,742,,154420321165590532,80253,3,14,15,0,0
missing_callbacks,307,fixed_fee,240,0,500,1737500000000000000,-1338786878181049604603,-1337049378181049604603,12344974743449746200,527500000000000000,1210000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
missing_callbacks,307,volatility_only,240,200000,747,2565881000000000000,-1338786878181049604603,-1336220997181049604603,12344974743449746200,679625000000000000,1886256000000000000,355263157894736842,359756097560975609,18,620247933884297520,550000000000000000,22422,0,787,,1000000000000000000,80253,3,15,15,0,0
missing_callbacks,307,raw_positive_markout,240,100000,732,2545344000000000000,-1338786878181049604603,-1336241534181049604603,12344974743449746200,584313000000000000,1961031000000000000,144736842105263157,317073170731707317,7,683057851239669421,512500000000000000,11521,682926829268292682,812,,229140516218490407,80253,3,15,15,0,0
missing_callbacks,307,dead_band_no_persistence,240,350000,725,2532819000000000000,-1338786878181049604603,-1336254059181049604603,12344974743449746200,573343000000000000,1959476000000000000,92105263157894736,353658536585365853,25,635123966942148760,470833333333333333,11510,646341463414634146,810,,237876149209987790,80253,3,15,15,0,0
missing_callbacks,307,thetashield,240,500000,735,2586491000000000000,-1338786878181049604603,-1336200387181049604603,12344974743449746200,576521000000000000,2009970000000000000,65789473684210526,554878048780487804,83,453719008264462809,325000000000000000,12375,445121951219512195,821,,166114602716507084,80253,3,15,15,0,0
missing_callbacks,401,fixed_fee,240,0,500,1850500000000000000,-1763189808243461391317,-1761339308243461391317,14348373283483731400,472500000000000000,1378000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
missing_callbacks,401,volatility_only,240,200000,717,2681154000000000000,-1763189808243461391317,-1760508654243461391317,14348373283483731400,610421000000000000,2070733000000000000,327868852459016393,374301675977653631,18,626995645863570391,550000000000000000,19798,0,749,,1000000000000000000,80253,3,15,15,0,0
missing_callbacks,401,raw_positive_markout,240,100000,749,2789853000000000000,-1763189808243461391317,-1760399955243461391317,14348373283483731400,563107000000000000,2226746000000000000,229508196721311475,318435754189944134,4,682148040638606676,566666666666666666,10718,681564245810055865,807,,101961803992478586,80253,3,14,15,0,0
missing_callbacks,401,dead_band_no_persistence,240,350000,752,2809967000000000000,-1763189808243461391317,-1760379841243461391317,14348373283483731400,568373000000000000,2241594000000000000,131147540983606557,418994413407821229,39,584179970972423802,466666666666666666,10800,581005586592178770,811,,76716468120767905,80253,3,14,15,0,0
missing_callbacks,401,thetashield,240,500000,787,2951640000000000000,-1763189808243461391317,-1760238168243461391317,14348373283483731400,593492000000000000,2358148000000000000,131147540983606557,536312849162011173,72,467343976777939042,379166666666666666,12032,463687150837988826,851,,86011966146207014,80253,3,14,15,0,0
missing_callbacks,503,fixed_fee,240,0,500,1876500000000000000,-1659961564293330125615,-1658085064293330125615,13487063234870631000,574500000000000000,1302000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
missing_callbacks,503,volatility_only,240,200000,746,2838880000000000000,-1659961564293330125615,-1657122684293330125615,13487063234870631000,783019000000000000,2055861000000000000,386666666666666666,375757575757575757,18,643625192012288786,550000000000000000,22534,0,780,,1000000000000000000,80253,3,15,15,0,0
missing_callbacks,503,raw_positive_markout,240,100000,727,2724138000000000000,-1659961564293330125615,-1657237426293330125615,13487063234870631000,679991000000000000,2044147000000000000,240000000000000000,321212121212121212,8,665898617511520737,541666666666666666,9550,678787878787878787,791,,231584297945675090,80253,3,14,15,0,0
missing_callbacks,503,dead_band_no_persistence,240,350000,669,2497364000000000000,-1659961564293330125615,-1657464200293330125615,13487063234870631000,655766000000000000,1841598000000000000,200000000000000000,387878787878787878,24,605222734254992319,483333333333333333,7450,612121212121212121,716,,272382268194038322,80253,3,14,15,0,0
missing_callbacks,503,thetashield,240,500000,694,2579250000000000000,-1659961564293330125615,-1657382314293330125615,13487063234870631000,655432000000000000,1923818000000000000,146666666666666666,527272727272727272,70,467741935483870967,370833333333333333,8550,472727272727272727,750,,227278460750544247,80253,3,14,15,0,0
replayed_callbacks,101,fixed_fee,240,0,500,1749000000000000000,-1314520572075256994151,-1312771572075256994151,12429067274290671500,545500000000000000,1203500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
replayed_callbacks,101,volatility_only,240,200000,877,3051137000000000000,-1314520572075256994151,-1311469435075256994151,12429067274290671500,800565000000000000,2250572000000000000,564102564102564102,49382716049382716,10,947652679684254258,825000000000000000,2162,0,934,,1000000000000000000,80253,3,30,0,30,0
replayed_callbacks,101,raw_positive_markout,240,100000,833,2897478000000000000,-1314520572075256994151,-1311623094075256994151,12429067274290671500,648921000000000000,2248557000000000000,320512820512820512,24691358024691358,5,977565434150394682,762500000000000000,2280,975308641975308641,933,,684255638250064511,80253,3,29,0,29,0
replayed_callbacks,101,dead_band_no_persistence,240,350000,786,2751412000000000000,-1314520572075256994151,-1311769160075256994151,12429067274290671500,628434000000000000,2122978000000000000,217948717948717948,104938271604938271,25,901537183215621105,675000000000000000,3554,895061728395061728,879,,519058924169001328,80253,3,29,0,29,0
replayed_callbacks,101,thetashield,240,500000,804,2814523000000000000,-1314520572075256994151,-1311706049075256994151,12429067274290671500,631210000000000000,2183313000000000000,153846153846153846,376543209876543209,82,621520565018695471,470833333333333333,2600,623456790123456790,903,,339270463930814311,80253,3,29,0,29,0
replayed_callbacks,211,fixed_fee,240,0,500,1885500000000000000,-1810083693835864954123,-1808198193835864954123,14142799301427991600,514500000000000000,1371000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
replayed_callbacks,211,volatility_only,240,200000,829,3117956000000000000,-1810083693835864954123,-1806965737835864954123,14142799301427991600,693888000000000000,2424068000000000000,435483870967741935,39325842696629213,9,959883296863603209,825000000000000000,2582,0,885,,1000000000000000000,80253,3,30,0,30,0
replayed_callbacks,211,raw_positive_markout,240,100000,855,3208632000000000000,-1810083693835864954123,-1806875061835864954123,14142799301427991600,610065000000000000,2598567000000000000,306451612903225806,39325842696629213,0,953318745441283734,791666666666666666,2546,960674157303370786,949,,773921273547124735,80253,3,29,0,29,0
replayed_callbacks,211,dead_band_no_persistence,240,350000,862,3231903000000000000,-1810083693835864954123,-1806851790835864954123,14142799301427991600,616252000000000000,2615651000000000000,177419354838709677,140449438202247191,28,855579868708971553,683333333333333333,3802,859550561797752808,957,,485862147003066462,80253,3,29,0,29,0
replayed_callbacks,211,thetashield,240,500000,884,3251206000000000000,-1810083693835864954123,-1806832487835864954123,14142799301427991600,566345000000000000,2684861000000000000,80645161290322580,331460674157303370,69,648796498905908096,516666666666666666,2102,668539325842696629,998,,341109303219142634,80253,3,29,0,29,0
replayed_callbacks,307,fixed_fee,240,0,500,1782000000000000000,-1938843847697006634959,-1937061847697006634959,13533453455334533200,468500000000000000,1313500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,80253,,0,0,0,0
replayed_callbacks,307,volatility_only,240,200000,838,2996445000000000000,-1938843847697006634959,-1935847402697006634959,13533453455334533200,674388000000000000,2322057000000000000,515151515151515151,57471264367816091,10,935287400076132470,825000000000000000,3230,0,885,,1000000000000000000,80253,3,30,0,30,0
